CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Num_Products,Support_Tickets,Satisfaction_Score,Payment_Method,Internet_Service,Region,Churn
CUST-1055,67.0,Male,20.0,Two Year,86.92,1687.97,4.0,5.0,3.0,Mailed Check,DSL,South,No
CUST-1874,73.0,female,30.0,One Year,81.0,2389.76,3.0,9.0,3.0,,fiber optic,South,Yes
CUST-1213,58.0,Male,62.0,Month-to-Month,88.83,5503.74,5.0,11.0,5.0,Electronic Check,,South,Yes
CUST-1120,68.0,F,54.0,month-to-month,59.46,3224.17,5.0,6.0,,,,West,Yes
CUST-1940,51.0,Male,13.0,month-to-month,,1189.06,5.0,4.0,5.0,Bank Transfer,,East,No
CUST-1792,66.0,male,69.0,Month-to-Month,106.26,7195.83,1.0,8.0,3.0,,Fiber Optic,East,No
CUST-1072,57.0,F,40.0,Two Year,71.24,2870.77,2.0,13.0,3.0,Mailed Check,No,,No
CUST-2352,21.0,female,64.0,One Year,76.34,,5.0,4.0,4.0,,No,,No
CUST-1841,25.0,Male,21.0,One Year,26.75,636.96,5.0,5.0,4.0,Bank Transfer,DSL,East,No
CUST-1478,40.0,female,33.0,Month-to-Month,48.74,1597.34,1.0,14.0,5.0,Electronic Check,No,South,Yes
CUST-1045,54.0,female,23.0,month-to-month,78.28,1706.2,1.0,14.0,4.0,Mailed Check,Fiber Optic,West,No
CUST-2315,50.0,M,12.0,Two Year,117.53,1506.96,4.0,5.0,2.0,Credit Card,Fiber Optic,South,No
CUST-1523,73.0,Female,18.0,Month-to-Month,109.86,2006.32,1.0,2.0,5.0,Bank Transfer,No,East,No
CUST-1939,43.0,female,25.0,Month-to-Month,94.29,2328.36,4.0,11.0,5.0,Credit Card,,East,No
CUST-2321,46.0,Male,71.0,Month-to-Month,27.1,1828.59,2.0,1.0,3.0,Electronic Check,,,No
CUST-1976,69.0,F,16.0,Month-to-Month,36.05,652.47,2.0,1.0,1.0,Electronic Check,fiber optic,East,No
CUST-1993,27.0,M,5.0,Two Year,50.78,350.9,3.0,7.0,,Mailed Check,No,North,No
CUST-1533,29.0,female,63.0,One Year,94.74,5980.37,1.0,9.0,3.0,Electronic Check,Fiber Optic,South,No
CUST-2181,47.0,Male,10.0,Month-to-Month,28.84,326.42,5.0,4.0,5.0,Bank Transfer,DSL,South,No
CUST-1603,66.0,F,,month-to-month,99.26,6352.95,1.0,1.0,2.0,Mailed Check,,North,No
CUST-1465,30.0,M,51.0,Month-to-Month,41.57,2086.02,2.0,11.0,3.0,Mailed Check,No,East,Yes
CUST-1881,50.0,female,22.0,Two Year,35.48,736.02,2.0,9.0,,,fiber optic,South,No
CUST-2329,21.0,Male,41.0,month-to-month,117.31,4773.65,2.0,12.0,5.0,,,North,No
CUST-1838,41.0,female,44.0,Two Year,47.63,2152.64,3.0,11.0,2.0,Mailed Check,,South,No
CUST-2023,20.0,male,21.0,Two Year,71.49,1511.12,4.0,9.0,5.0,Credit Card,,South,Yes
CUST-1060,37.0,F,20.0,Two Year,63.04,1356.27,2.0,5.0,2.0,Credit Card,,South,No
CUST-2125,64.0,Male,22.0,Month-to-Month,96.65,2233.72,5.0,12.0,4.0,Electronic Check,No,,No
CUST-1092,31.0,M,31.0,month-to-month,39.61,1285.59,3.0,10.0,2.0,,No,North,No
CUST-1666,53.0,Male,14.0,Two Year,78.16,1057.99,,14.0,2.0,Credit Card,fiber optic,North,Yes
CUST-1757,18.0,M,42.0,Two Year,112.1,4760.7,1.0,12.0,2.0,Bank Transfer,fiber optic,South,No
CUST-1194,23.0,M,15.0,Month-to-Month,36.69,508.33,,1.0,1.0,Bank Transfer,No,South,No
CUST-1280,26.0,M,11.0,One Year,99.05,1146.78,5.0,9.0,5.0,,Fiber Optic,North,No
CUST-1695,58.0,Female,60.0,One Year,97.11,5835.98,3.0,1.0,2.0,Credit Card,fiber optic,South,No
CUST-1359,52.0,Male,22.0,Month-to-Month,72.26,1551.83,5.0,0.0,2.0,Bank Transfer,No,West,No
CUST-1519,59.0,M,32.0,Month-to-Month,84.65,2737.48,1.0,1.0,,Electronic Check,Fiber Optic,South,No
CUST-2303,68.0,female,42.0,Two Year,48.65,1961.17,2.0,0.0,1.0,Mailed Check,DSL,North,No
CUST-2493,47.0,male,9.0,Two Year,102.69,976.26,1.0,5.0,2.0,,fiber optic,South,Yes
CUST-1182,53.0,Male,17.0,month-to-month,99.84,1761.4,1.0,13.0,,Credit Card,DSL,South,No
CUST-2065,53.0,Female,15.0,Month-to-Month,61.93,1004.35,4.0,6.0,1.0,Electronic Check,No,South,Yes
CUST-2074,39.0,female,10.0,One Year,21.0,203.66,4.0,4.0,5.0,,,,No
CUST-1110,18.0,Male,36.0,Month-to-Month,81.71,2940.22,1.0,9.0,3.0,Bank Transfer,Fiber Optic,South,No
CUST-1898,58.0,Male,55.0,Month-to-Month,87.25,4773.57,4.0,10.0,5.0,Credit Card,No,West,Yes
CUST-1042,69.0,M,7.0,One Year,43.95,282.54,4.0,4.0,2.0,,No,East,No
CUST-1746,67.0,female,18.0,One Year,,1686.76,3.0,8.0,1.0,,Fiber Optic,,No
CUST-1990,27.0,Male,27.0,Two Year,55.38,1489.04,4.0,1.0,,Electronic Check,fiber optic,,No
CUST-1204,42.0,F,34.0,One Year,27.17,905.84,4.0,9.0,5.0,Bank Transfer,No,North,No
CUST-1888,28.0,male,23.0,Month-to-Month,88.01,1998.61,1.0,0.0,2.0,Credit Card,,,No
CUST-1052,,F,1.0,One Year,31.49,-28.96,3.0,0.0,2.0,Mailed Check,fiber optic,,No
CUST-2169,41.0,F,,Month-to-Month,52.45,611.32,1.0,4.0,3.0,,Fiber Optic,,No
CUST-1545,70.0,M,24.0,Two Year,39.58,959.38,4.0,14.0,3.0,Electronic Check,,South,No
CUST-1068,31.0,female,30.0,Two Year,83.13,2442.5,5.0,5.0,2.0,Credit Card,DSL,East,No
CUST-1968,67.0,female,50.0,Month-to-Month,69.11,3448.34,5.0,3.0,4.0,Credit Card,Fiber Optic,,No
CUST-1926,126.0,Male,25.0,month-to-month,65.89,1706.42,,11.0,2.0,Mailed Check,Fiber Optic,East,No
CUST-1812,36.0,M,18.0,month-to-month,,498.07,2.0,12.0,5.0,Credit Card,fiber optic,East,No
CUST-1183,30.0,Female,14.0,One Year,102.24,1485.75,1.0,5.0,2.0,Electronic Check,DSL,North,No
CUST-1137,65.0,M,42.0,Two Year,31.45,1385.23,2.0,5.0,1.0,Mailed Check,,North,Yes
CUST-1132,26.0,F,40.0,Month-to-Month,25.11,981.14,4.0,7.0,2.0,Bank Transfer,Fiber Optic,East,Yes
CUST-1080,46.0,Male,37.0,month-to-month,70.63,2619.79,2.0,12.0,5.0,Electronic Check,,East,No
CUST-2262,58.0,M,1.0,Two Year,84.86,79.92,1.0,10.0,3.0,,fiber optic,East,No
CUST-1105,62.0,M,2.0,month-to-month,71.27,30.72,2.0,13.0,5.0,Mailed Check,No,,No
CUST-2209,55.0,female,19.0,Two Year,105.8,2047.7,1.0,2.0,5.0,Credit Card,DSL,North,No
CUST-1541,65.0,F,37.0,Month-to-Month,116.28,4177.44,1.0,0.0,5.0,Mailed Check,,South,No
CUST-1796,55.0,male,21.0,One Year,59.66,1195.97,1.0,5.0,2.0,Mailed Check,DSL,West,No
CUST-1480,45.0,Female,22.0,One Year,25.81,530.0,2.0,2.0,5.0,Mailed Check,Fiber Optic,East,No
CUST-1165,59.0,F,47.0,month-to-month,49.5,,4.0,5.0,3.0,Bank Transfer,DSL,West,No
CUST-1248,45.0,male,,Month-to-Month,50.23,2388.97,1.0,11.0,4.0,Credit Card,fiber optic,South,No
CUST-1307,40.0,female,58.0,One Year,40.05,2339.17,3.0,11.0,,,DSL,South,No
CUST-1446,59.0,Male,9.0,Month-to-Month,84.41,749.02,4.0,13.0,3.0,Bank Transfer,fiber optic,East,No
CUST-2429,26.0,female,68.0,Two Year,20.07,1322.5,4.0,7.0,3.0,Bank Transfer,Fiber Optic,East,No
CUST-1334,37.0,Male,42.0,Month-to-Month,102.85,4269.82,4.0,14.0,3.0,,Fiber Optic,North,No
CUST-1097,33.0,Female,71.0,Month-to-Month,20.55,1416.48,1.0,3.0,3.0,,Fiber Optic,,Yes
CUST-1819,31.0,male,46.0,Month-to-Month,93.27,4269.99,5.0,7.0,4.0,Mailed Check,No,East,No
CUST-1737,61.0,Female,52.0,month-to-month,90.93,4728.8,5.0,12.0,3.0,,DSL,East,No
CUST-1948,61.0,F,12.0,One Year,56.84,715.22,5.0,9.0,2.0,Bank Transfer,No,,Yes
CUST-1905,129.0,M,12.0,month-to-month,111.45,1309.93,1.0,9.0,,,DSL,North,No
CUST-2018,21.0,Female,52.0,One Year,31.76,1727.46,5.0,2.0,3.0,Mailed Check,DSL,South,No
CUST-1102,41.0,Female,62.0,month-to-month,53.89,3365.4,2.0,9.0,1.0,,fiber optic,East,Yes
CUST-1434,71.0,Male,64.0,month-to-month,90.39,5795.86,4.0,0.0,1.0,,Fiber Optic,South,No
CUST-1074,19.0,F,25.0,month-to-month,58.45,1374.03,1.0,9.0,3.0,,DSL,North,Yes
CUST-2395,,Female,12.0,One Year,76.77,922.88,3.0,0.0,1.0,Mailed Check,DSL,West,No
CUST-2041,22.0,M,8.0,Two Year,81.63,679.07,2.0,13.0,3.0,Mailed Check,No,South,Yes
CUST-2414,38.0,female,46.0,One Year,34.3,,5.0,5.0,2.0,,Fiber Optic,South,No
CUST-1302,28.0,male,28.0,month-to-month,60.76,1732.21,5.0,10.0,4.0,Mailed Check,,North,No
CUST-2345,,female,38.0,Two Year,34.69,1345.53,2.0,6.0,2.0,Mailed Check,,East,No
CUST-2314,46.0,F,19.0,month-to-month,26.7,514.81,,14.0,3.0,Bank Transfer,,North,No
CUST-2273,21.0,male,24.0,Month-to-Month,21.91,657.72,2.0,6.0,1.0,,No,East,No
CUST-1762,42.0,female,68.0,month-to-month,100.71,6852.84,2.0,8.0,,Bank Transfer,DSL,West,No
CUST-1733,64.0,M,,month-to-month,79.06,1034.87,1.0,11.0,4.0,Mailed Check,DSL,West,No
CUST-1388,71.0,Female,29.0,Two Year,82.48,2443.71,1.0,2.0,5.0,Mailed Check,Fiber Optic,,No
CUST-1235,69.0,F,53.0,Month-to-Month,118.4,,1.0,4.0,,,,South,No
CUST-2296,19.0,male,15.0,Two Year,108.29,1616.37,3.0,1.0,,Bank Transfer,,West,No
CUST-1267,73.0,Female,49.0,month-to-month,,3964.35,4.0,6.0,,Credit Card,fiber optic,South,No
CUST-1305,42.0,Female,45.0,Two Year,77.35,3516.25,1.0,2.0,5.0,Bank Transfer,No,South,No
CUST-2100,42.0,female,17.0,Month-to-Month,27.41,,4.0,3.0,1.0,Bank Transfer,DSL,South,No
CUST-1117,25.0,Male,36.0,Month-to-Month,119.28,4319.03,3.0,3.0,4.0,Credit Card,,East,No
CUST-2261,28.0,Male,35.0,Month-to-Month,89.71,3136.79,3.0,8.0,4.0,Credit Card,,West,Yes
CUST-1673,49.0,female,70.0,Month-to-Month,109.41,7717.83,5.0,3.0,5.0,,Fiber Optic,North,No
CUST-1249,71.0,F,11.0,One Year,45.93,462.25,1.0,10.0,2.0,Electronic Check,DSL,West,Yes
CUST-2133,36.0,male,50.0,month-to-month,82.05,4212.71,4.0,2.0,1.0,,,,No
CUST-2117,21.0,Female,18.0,month-to-month,41.77,711.06,1.0,14.0,4.0,Credit Card,fiber optic,East,No
CUST-1071,67.0,F,9.0,Month-to-Month,43.74,359.69,2.0,1.0,3.0,Mailed Check,No,West,No
CUST-1094,74.0,Male,40.0,One Year,48.07,1868.9,5.0,4.0,5.0,Bank Transfer,No,North,No
CUST-1917,27.0,female,14.0,month-to-month,39.93,625.03,1.0,0.0,5.0,Bank Transfer,DSL,West,No
CUST-1033,44.0,F,32.0,month-to-month,,3053.19,2.0,0.0,3.0,Mailed Check,No,North,No
CUST-1799,61.0,Female,37.0,One Year,35.73,1293.92,4.0,3.0,5.0,Bank Transfer,DSL,West,No
CUST-2295,72.0,M,70.0,Two Year,108.1,7554.1,2.0,3.0,,Mailed Check,Fiber Optic,South,No
CUST-1448,,F,48.0,One Year,56.01,2767.65,1.0,0.0,4.0,,DSL,North,Yes
CUST-1445,44.0,Male,17.0,One Year,98.18,1657.09,3.0,11.0,2.0,,Fiber Optic,East,No
CUST-1771,56.0,Male,21.0,month-to-month,114.71,,4.0,14.0,3.0,Mailed Check,fiber optic,East,No
CUST-1716,40.0,F,44.0,month-to-month,116.68,5139.39,4.0,4.0,,Electronic Check,fiber optic,South,No
CUST-1958,54.0,M,43.0,Two Year,84.93,3718.29,1.0,7.0,1.0,Credit Card,fiber optic,East,No
CUST-2188,28.0,Female,46.0,Two Year,107.92,4918.75,2.0,4.0,2.0,Credit Card,No,East,Yes
CUST-2476,66.0,male,1.0,month-to-month,31.16,69.33,5.0,4.0,3.0,Electronic Check,fiber optic,North,No
CUST-2356,,female,20.0,Month-to-Month,70.55,1406.14,1.0,14.0,5.0,,,North,Yes
CUST-1077,59.0,M,26.0,One Year,115.05,3013.83,5.0,4.0,4.0,Credit Card,Fiber Optic,,No
CUST-1084,51.0,male,41.0,One Year,56.19,2232.97,2.0,7.0,5.0,Bank Transfer,fiber optic,East,No
CUST-1903,72.0,Female,15.0,Month-to-Month,29.26,432.19,4.0,9.0,2.0,Mailed Check,No,South,No
CUST-1082,43.0,male,18.0,month-to-month,27.09,411.59,2.0,4.0,1.0,Mailed Check,DSL,South,No
CUST-1457,46.0,M,38.0,Two Year,96.76,3751.4,5.0,8.0,5.0,Electronic Check,Fiber Optic,,No
CUST-1994,34.0,F,55.0,month-to-month,111.38,6088.8,3.0,8.0,2.0,Mailed Check,,South,No
CUST-1676,66.0,female,,One Year,61.94,2634.7,3.0,11.0,1.0,Electronic Check,,South,No
CUST-2498,47.0,M,38.0,Month-to-Month,23.01,764.83,2.0,1.0,5.0,,fiber optic,,No
CUST-2192,62.0,Female,45.0,Two Year,86.68,3933.07,1.0,11.0,5.0,Bank Transfer,,North,No
CUST-1436,57.0,Male,53.0,One Year,36.7,,1.0,92.0,4.0,Mailed Check,No,South,Yes
CUST-1770,71.0,F,22.0,Two Year,76.21,1700.27,4.0,7.0,3.0,Credit Card,,West,No
CUST-1644,58.0,male,50.0,One Year,95.43,4814.13,5.0,6.0,4.0,,fiber optic,,No
CUST-2040,18.0,Female,34.0,Two Year,115.99,3885.28,1.0,10.0,,Bank Transfer,,,No
CUST-2340,64.0,Female,66.0,Month-to-Month,55.53,3627.12,5.0,1.0,4.0,Bank Transfer,Fiber Optic,North,No
CUST-2421,18.0,F,34.0,One Year,99.59,3433.83,4.0,3.0,3.0,,DSL,North,No
CUST-2163,20.0,M,41.0,One Year,99.62,4018.22,5.0,6.0,5.0,,No,East,Yes
CUST-1404,66.0,Male,59.0,month-to-month,25.43,1559.39,4.0,12.0,,Bank Transfer,,South,No
CUST-2355,19.0,female,21.0,One Year,78.07,1578.42,2.0,7.0,2.0,Mailed Check,No,East,No
CUST-2009,,Male,60.0,Month-to-Month,105.88,,5.0,9.0,4.0,Mailed Check,No,North,No
CUST-2240,52.0,Female,61.0,month-to-month,79.69,4751.16,5.0,9.0,5.0,Electronic Check,DSL,East,No
CUST-1104,42.0,Female,64.0,Two Year,77.2,4901.19,1.0,9.0,5.0,Mailed Check,fiber optic,North,No
CUST-1609,29.0,male,44.0,Two Year,95.73,4153.68,4.0,7.0,2.0,,,East,No
CUST-1900,18.0,female,35.0,month-to-month,30.19,1049.94,4.0,3.0,2.0,Mailed Check,,North,No
CUST-1688,42.0,F,71.0,month-to-month,114.08,8043.05,2.0,3.0,3.0,Electronic Check,No,West,No
CUST-2024,49.0,M,42.0,One Year,,1568.28,4.0,6.0,5.0,,,North,No
CUST-1826,20.0,M,36.0,month-to-month,53.25,1918.7,2.0,7.0,5.0,Mailed Check,fiber optic,North,No
CUST-2189,25.0,Female,4.0,month-to-month,44.34,116.42,,3.0,4.0,Bank Transfer,No,North,No
CUST-2007,68.0,male,32.0,One Year,87.69,2853.56,4.0,9.0,,Bank Transfer,,East,No
CUST-1062,64.0,female,37.0,month-to-month,63.46,2337.18,1.0,11.0,5.0,Credit Card,DSL,East,No
CUST-1281,23.0,Male,56.0,month-to-month,32.48,1829.37,4.0,13.0,3.0,Credit Card,DSL,North,No
CUST-1852,44.0,male,35.0,Month-to-Month,46.43,1571.86,4.0,1.0,2.0,Bank Transfer,,,Yes
CUST-1778,62.0,female,24.0,month-to-month,22.52,544.12,5.0,8.0,2.0,Bank Transfer,,,No
CUST-2053,43.0,M,1.0,Month-to-Month,73.25,38.01,2.0,2.0,2.0,Mailed Check,fiber optic,,No
CUST-1238,19.0,Male,68.0,month-to-month,58.95,4021.21,3.0,10.0,3.0,Credit Card,Fiber Optic,West,No
CUST-1223,59.0,F,49.0,month-to-month,36.0,1750.55,1.0,0.0,5.0,Mailed Check,,East,No
CUST-1145,39.0,female,19.0,One Year,28.02,583.29,5.0,6.0,3.0,,,South,No
CUST-2453,68.0,M,41.0,Month-to-Month,96.94,3996.47,5.0,7.0,3.0,Bank Transfer,DSL,East,No
CUST-1373,20.0,Male,64.0,Month-to-Month,60.51,3886.38,2.0,12.0,3.0,Electronic Check,No,South,No
CUST-2278,35.0,M,7.0,Two Year,100.28,735.82,2.0,5.0,2.0,Bank Transfer,Fiber Optic,North,No
CUST-1118,41.0,Male,59.0,One Year,33.15,1949.11,4.0,9.0,1.0,Mailed Check,DSL,West,No
CUST-2327,72.0,female,58.0,One Year,36.75,2104.16,2.0,0.0,3.0,Electronic Check,No,,No
CUST-2168,53.0,M,54.0,month-to-month,83.64,4502.06,2.0,2.0,,Mailed Check,DSL,West,No
CUST-1250,40.0,M,62.0,Month-to-Month,39.46,2472.78,5.0,4.0,3.0,,No,South,No
CUST-2225,19.0,male,47.0,Month-to-Month,96.23,4527.73,1.0,0.0,,,fiber optic,,Yes
CUST-2258,39.0,M,70.0,One Year,36.74,2594.79,5.0,5.0,5.0,Mailed Check,,,No
CUST-1965,55.0,Female,10.0,month-to-month,50.1,,4.0,0.0,1.0,Bank Transfer,,East,No
CUST-1009,40.0,M,4.0,Month-to-Month,48.0,142.95,5.0,3.0,3.0,Credit Card,No,,No
CUST-1449,34.0,M,60.0,Two Year,115.68,6884.91,3.0,7.0,3.0,Bank Transfer,Fiber Optic,East,No
CUST-2268,54.0,F,46.0,month-to-month,90.51,4098.02,4.0,0.0,3.0,Mailed Check,DSL,East,Yes
CUST-1708,22.0,M,,month-to-month,25.46,1747.84,3.0,9.0,3.0,Electronic Check,,West,No
CUST-1255,36.0,Male,59.0,Month-to-Month,75.77,4500.93,5.0,10.0,4.0,,,East,No
CUST-1882,71.0,Female,32.0,Two Year,114.47,3620.43,1.0,4.0,2.0,Electronic Check,fiber optic,South,No
CUST-1593,18.0,female,67.0,Two Year,91.17,6122.54,,8.0,3.0,Bank Transfer,Fiber Optic,North,Yes
CUST-1389,25.0,M,4.0,Month-to-Month,27.18,,5.0,9.0,4.0,Bank Transfer,,,No
CUST-2228,19.0,Male,33.0,month-to-month,81.95,2707.68,,6.0,5.0,Credit Card,,South,No
CUST-2290,,Female,21.0,Month-to-Month,25.2,518.94,2.0,14.0,2.0,Credit Card,No,West,No
CUST-1557,68.0,M,12.0,One Year,111.75,1382.05,1.0,14.0,3.0,Credit Card,DSL,East,No
CUST-2339,48.0,male,57.0,Two Year,45.65,,4.0,5.0,2.0,Mailed Check,Fiber Optic,South,Yes
CUST-1909,22.0,Male,45.0,Two Year,92.34,4081.5,5.0,9.0,3.0,Mailed Check,Fiber Optic,,Yes
CUST-1460,43.0,female,45.0,month-to-month,105.03,4670.46,1.0,10.0,,Credit Card,fiber optic,,Yes
CUST-1723,56.0,Male,,Month-to-Month,52.53,1066.7,5.0,11.0,2.0,Bank Transfer,Fiber Optic,South,Yes
CUST-2436,43.0,F,9.0,Month-to-Month,55.12,475.57,2.0,10.0,5.0,Credit Card,Fiber Optic,East,No
CUST-1144,,M,12.0,One Year,27.1,332.86,4.0,3.0,4.0,Electronic Check,fiber optic,South,No
CUST-1501,61.0,female,58.0,month-to-month,97.4,5691.41,1.0,13.0,3.0,Electronic Check,Fiber Optic,,No
CUST-2230,18.0,M,70.0,month-to-month,82.46,5785.01,3.0,8.0,3.0,Bank Transfer,,North,Yes
CUST-1739,55.0,M,29.0,month-to-month,98.06,2845.2,2.0,9.0,1.0,Mailed Check,DSL,,No
CUST-2439,69.0,male,60.0,Two Year,112.07,6746.48,3.0,5.0,1.0,Mailed Check,Fiber Optic,East,Yes
CUST-1868,68.0,male,17.0,One Year,46.74,775.34,1.0,0.0,1.0,Electronic Check,Fiber Optic,,No
CUST-1731,28.0,male,68.0,month-to-month,,6509.72,4.0,0.0,3.0,Mailed Check,No,South,No
CUST-1539,49.0,Female,,Two Year,119.13,2852.33,2.0,0.0,3.0,Bank Transfer,DSL,East,No
CUST-1177,,Male,48.0,Two Year,87.3,4131.46,2.0,2.0,2.0,Mailed Check,Fiber Optic,South,No
CUST-2315,50.0,M,12.0,Two Year,117.53,1506.96,4.0,5.0,2.0,Credit Card,Fiber Optic,South,No
CUST-1697,29.0,F,49.0,month-to-month,35.16,1687.81,3.0,12.0,2.0,Mailed Check,,West,Yes
CUST-2313,64.0,Female,49.0,month-to-month,53.53,2546.91,3.0,7.0,2.0,Bank Transfer,,,No
CUST-2448,51.0,Male,62.0,Two Year,35.45,2217.71,5.0,6.0,1.0,,DSL,East,No
CUST-1946,18.0,male,45.0,Month-to-Month,73.83,3346.0,4.0,0.0,3.0,Mailed Check,No,South,No
CUST-1973,44.0,F,28.0,month-to-month,85.52,2249.57,3.0,1.0,5.0,Electronic Check,,West,No
CUST-2222,40.0,M,55.0,Month-to-Month,21.44,1186.01,4.0,13.0,4.0,Credit Card,DSL,East,No
CUST-1007,56.0,female,51.0,month-to-month,93.99,,3.0,9.0,2.0,,DSL,West,Yes
CUST-1963,68.0,Female,5.0,Month-to-Month,,397.42,4.0,12.0,3.0,Bank Transfer,DSL,East,No
CUST-1667,35.0,M,53.0,Two Year,,3383.98,1.0,7.0,5.0,Mailed Check,fiber optic,North,No
CUST-2206,18.0,female,31.0,month-to-month,52.66,1578.25,5.0,11.0,5.0,Bank Transfer,fiber optic,South,No
CUST-1357,19.0,male,60.0,Two Year,27.23,1647.64,2.0,5.0,1.0,Bank Transfer,fiber optic,South,Yes
CUST-1783,45.0,male,50.0,month-to-month,472.5973736229191,,2.0,14.0,2.0,Bank Transfer,Fiber Optic,South,No
CUST-1735,26.0,Female,34.0,One Year,27.85,1008.39,3.0,12.0,2.0,Mailed Check,fiber optic,North,No
CUST-1329,52.0,Female,5.0,Month-to-Month,41.07,165.46,4.0,13.0,2.0,Bank Transfer,,West,Yes
CUST-2157,47.0,Female,64.0,month-to-month,38.79,2538.93,1.0,6.0,3.0,Mailed Check,DSL,North,No
CUST-2402,71.0,F,33.0,Two Year,86.17,2757.55,2.0,8.0,4.0,Credit Card,,South,No
CUST-2161,26.0,M,27.0,Two Year,102.18,2839.85,3.0,9.0,5.0,Credit Card,fiber optic,South,No
CUST-1258,61.0,Female,54.0,month-to-month,33.92,1869.75,4.0,8.0,1.0,Mailed Check,,,Yes
CUST-2364,44.0,Male,28.0,One Year,102.24,2901.67,1.0,11.0,3.0,Credit Card,DSL,,No
CUST-2222,40.0,M,55.0,Month-to-Month,21.44,1186.01,4.0,13.0,4.0,Credit Card,DSL,East,No
CUST-1372,24.0,male,14.0,month-to-month,112.92,1579.3,5.0,5.0,3.0,,DSL,,No
CUST-2146,50.0,Male,30.0,Two Year,35.65,1080.54,2.0,5.0,3.0,Mailed Check,,West,No
CUST-2001,,female,39.0,month-to-month,30.26,1133.61,3.0,12.0,,Mailed Check,,,Yes
CUST-1142,52.0,Female,44.0,Two Year,61.89,2663.17,5.0,9.0,4.0,Credit Card,DSL,West,No
CUST-1525,45.0,female,37.0,Month-to-Month,98.04,3652.75,3.0,0.0,3.0,Electronic Check,,North,No
CUST-2182,73.0,male,24.0,month-to-month,89.89,2148.37,4.0,3.0,,,Fiber Optic,East,No
CUST-1232,69.0,F,25.0,month-to-month,108.84,2720.45,2.0,10.0,2.0,Bank Transfer,DSL,,Yes
CUST-2165,48.0,female,9.0,Two Year,89.24,790.87,1.0,11.0,3.0,Mailed Check,Fiber Optic,South,No
CUST-2492,49.0,M,39.0,One Year,21.92,,5.0,11.0,4.0,,Fiber Optic,East,No
CUST-1440,49.0,male,20.0,month-to-month,96.1,1859.47,3.0,7.0,3.0,Electronic Check,Fiber Optic,South,Yes
CUST-1531,40.0,male,61.0,Two Year,44.66,2730.87,3.0,14.0,2.0,Credit Card,Fiber Optic,East,No
CUST-2251,26.0,M,69.0,Two Year,79.32,5442.89,4.0,0.0,1.0,Mailed Check,Fiber Optic,West,Yes
CUST-1226,32.0,female,14.0,One Year,65.85,953.68,2.0,8.0,2.0,Bank Transfer,,South,No
CUST-2073,73.0,F,64.0,month-to-month,45.33,2926.46,3.0,10.0,5.0,Mailed Check,fiber optic,West,No
CUST-1228,49.0,female,68.0,month-to-month,110.01,7381.41,2.0,13.0,5.0,Bank Transfer,DSL,North,No
CUST-2331,19.0,F,49.0,One Year,116.78,5723.84,5.0,14.0,5.0,Mailed Check,DSL,West,No
CUST-2349,22.0,Female,64.0,One Year,28.27,1779.46,5.0,0.0,2.0,Electronic Check,fiber optic,North,No
CUST-1212,30.0,female,29.0,month-to-month,65.4,1913.82,1.0,7.0,4.0,Bank Transfer,fiber optic,South,No
CUST-1885,49.0,Female,38.0,Month-to-Month,40.26,1418.22,5.0,10.0,5.0,Electronic Check,No,South,No
CUST-1079,71.0,F,29.0,One Year,94.36,2729.14,5.0,1.0,,,Fiber Optic,South,No
CUST-1148,18.0,male,49.0,Two Year,86.86,4273.82,3.0,8.0,5.0,Electronic Check,Fiber Optic,West,No
CUST-1814,74.0,male,42.0,Two Year,48.76,2047.78,4.0,11.0,5.0,Bank Transfer,No,East,No
CUST-1979,50.0,female,40.0,month-to-month,86.42,3510.14,,9.0,5.0,Mailed Check,No,South,Yes
CUST-1988,,M,62.0,Month-to-Month,73.56,,5.0,5.0,1.0,Bank Transfer,,East,No
CUST-1671,41.0,male,66.0,One Year,48.25,3106.35,2.0,4.0,4.0,Bank Transfer,DSL,East,No
CUST-2201,50.0,M,,One Year,44.9,170.26,1.0,2.0,4.0,Credit Card,fiber optic,South,No
CUST-1555,43.0,Male,42.0,One Year,45.99,1961.4,5.0,10.0,2.0,Electronic Check,DSL,North,No
CUST-1983,72.0,F,36.0,Two Year,31.04,1089.67,5.0,6.0,4.0,Mailed Check,,South,No
CUST-1133,25.0,female,17.0,Month-to-Month,45.76,763.48,1.0,10.0,4.0,,,West,Yes
CUST-2151,23.0,F,16.0,Month-to-Month,51.38,864.1,3.0,3.0,4.0,Credit Card,,North,No
CUST-1933,49.0,M,65.0,Month-to-Month,100.51,6525.9,1.0,0.0,,Bank Transfer,No,North,No
CUST-2324,50.0,F,61.0,One Year,66.91,4099.28,1.0,6.0,3.0,Electronic Check,DSL,East,No
CUST-1823,70.0,Male,32.0,Month-to-Month,48.58,1540.14,,3.0,2.0,,No,West,Yes
CUST-1408,47.0,M,69.0,Two Year,71.11,5005.13,2.0,4.0,1.0,Credit Card,No,South,No
CUST-1368,65.0,female,10.0,One Year,49.53,425.85,1.0,6.0,2.0,Credit Card,No,East,No
CUST-1507,62.0,M,14.0,One Year,97.02,1328.8,5.0,14.0,2.0,Bank Transfer,DSL,South,Yes
CUST-2229,37.0,female,17.0,month-to-month,76.34,1162.12,,4.0,5.0,Bank Transfer,No,West,No
